	model	dataset	scaler	actor_zscore	features_mode	feature_group	is_top	features_json	model_params_json	accuracy	f1	f1_macro	mcc	tp	tn	fp	fn	roc_auc	average_precision
91	elliptic_envelope	ravdess	none	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.8}"	0.44	0.59	0.35	-0.03	121.0	10.0	10.0	159.0	0.48	0.93
92	elliptic_envelope	ravdess	none	False	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.8}"	0.93	0.96	0.48	-0.02	279.0	0.0	20.0	1.0	0.79	0.98
93	elliptic_envelope	ravdess	none	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.8}"	0.46	0.59	0.39	0.17	119.0	18.0	2.0	161.0	0.82	0.98
94	elliptic_envelope	ravdess	none	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.8}"	0.92	0.96	0.55	0.14	275.0	2.0	18.0	5.0	0.77	0.98
95	elliptic_envelope	ravdess	none	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.8}"	0.26	0.36	0.24	-0.01	63.0	15.0	5.0	217.0	0.47	0.93
96	elliptic_envelope	savee	robust	True	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.76	0.86	0.51	0.17	88.0	3.0	27.0	2.0	0.89	0.95
97	elliptic_envelope	savee	robust	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.82	0.89	0.68	0.45	88.0	10.0	20.0	2.0	0.95	0.99
98	elliptic_envelope	savee	robust	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.77	0.87	0.5	0.23	90.0	2.0	28.0	0.0	0.88	0.94
99	elliptic_envelope	savee	robust	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.36	0.29	0.35	0.09	16.0	27.0	3.0	74.0	0.58	0.81
100	elliptic_envelope	savee	robust	False	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.73	0.85	0.42	-0.08	88.0	0.0	30.0	2.0	0.85	0.93
101	elliptic_envelope	savee	robust	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.78	0.87	0.53	0.28	90.0	3.0	27.0	0.0	0.94	0.98
102	elliptic_envelope	savee	robust	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.87	0.95
103	elliptic_envelope	savee	robust	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.33	0.21	0.31	0.08	11.0	28.0	2.0	79.0	0.6	0.82
104	elliptic_envelope	savee	standard	True	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.75	0.85	0.49	0.11	88.0	2.0	28.0	2.0	0.9	0.96
105	elliptic_envelope	savee	standard	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.82	0.89	0.68	0.45	88.0	10.0	20.0	2.0	0.95	0.99
106	elliptic_envelope	savee	standard	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.89	0.96
107	elliptic_envelope	savee	standard	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.36	0.29	0.35	0.09	16.0	27.0	3.0	74.0	0.58	0.81
108	elliptic_envelope	savee	standard	False	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.89	0.96
109	elliptic_envelope	savee	standard	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.78	0.87	0.53	0.28	90.0	3.0	27.0	0.0	0.94	0.98
110	elliptic_envelope	savee	standard	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.87	0.95
111	elliptic_envelope	savee	standard	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.33	0.21	0.31	0.08	11.0	28.0	2.0	79.0	0.6	0.82
112	elliptic_envelope	savee	none	True	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.75	0.86	0.46	0.08	89.0	1.0	29.0	1.0	0.93	0.98
113	elliptic_envelope	savee	none	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.82	0.89	0.68	0.45	88.0	10.0	20.0	2.0	0.95	0.99
114	elliptic_envelope	savee	none	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.76	0.86	0.46	0.16	90.0	1.0	29.0	0.0	0.9	0.96
115	elliptic_envelope	savee	none	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.36	0.29	0.35	0.09	16.0	27.0	3.0	74.0	0.58	0.81
116	elliptic_envelope	savee	none	False	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.87	0.96
117	elliptic_envelope	savee	none	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.78	0.87	0.53	0.28	90.0	3.0	27.0	0.0	0.94	0.98
118	elliptic_envelope	savee	none	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.94	0.98
119	elliptic_envelope	savee	none	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.33	0.21	0.31	0.08	11.0	28.0	2.0	79.0	0.6	0.82
120	elliptic_envelope	ravdess	robust	True	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.69	0.81	0.48	0.06	199.0	8.0	12.0	81.0	0.56	0.95
121	elliptic_envelope	ravdess	robust	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.54	0.68	0.44	0.21	145.0	18.0	2.0	135.0	0.75	0.98
122	elliptic_envelope	ravdess	robust	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.73	0.84	0.47	-0.02	215.0	4.0	16.0	65.0	0.48	0.94
123	elliptic_envelope	ravdess	robust	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.44	0.59	0.35	-0.03	121.0	10.0	10.0	159.0	0.48	0.93
124	elliptic_envelope	ravdess	robust	False	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.93	0.96	0.52	0.09	277.0	1.0	19.0	3.0	0.6	0.95
125	elliptic_envelope	ravdess	robust	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.44	0.57	0.38	0.18	113.0	19.0	1.0	167.0	0.83	0.99
126	elliptic_envelope	ravdess	robust	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.93	0.96	0.53	0.11	278.0	1.0	19.0	2.0	0.54	0.94
127	elliptic_envelope	ravdess	robust	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.25	0.35	0.23	-0.02	60.0	15.0	5.0	220.0	0.47	0.93
128	elliptic_envelope	ravdess	standard	True	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.78	0.87	0.55	0.18	224.0	10.0	10.0	56.0	0.69	0.97
129	elliptic_envelope	ravdess	standard	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.54	0.68	0.44	0.21	145.0	18.0	2.0	135.0	0.75	0.98
130	elliptic_envelope	ravdess	standard	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.73	0.84	0.49	0.04	214.0	6.0	14.0	66.0	0.64	0.96
131	elliptic_envelope	ravdess	standard	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.44	0.59	0.35	-0.03	121.0	10.0	10.0	159.0	0.48	0.93
132	elliptic_envelope	ravdess	standard	False	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.93	0.96	0.53	0.11	278.0	1.0	19.0	2.0	0.69	0.97
133	elliptic_envelope	ravdess	standard	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.44	0.57	0.38	0.18	113.0	19.0	1.0	167.0	0.83	0.99
134	elliptic_envelope	ravdess	standard	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.93	0.97	0.53	0.14	279.0	1.0	19.0	1.0	0.7	0.97
135	elliptic_envelope	ravdess	standard	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.25	0.35	0.23	-0.02	60.0	15.0	5.0	220.0	0.47	0.93
136	elliptic_envelope	ravdess	none	True	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.81	0.89	0.52	0.07	238.0	5.0	15.0	42.0	0.65	0.97
137	elliptic_envelope	ravdess	none	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.54	0.68	0.44	0.21	145.0	18.0	2.0	135.0	0.75	0.98
138	elliptic_envelope	ravdess	none	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.8	0.89	0.48	-0.04	238.0	2.0	18.0	42.0	0.55	0.95
139	elliptic_envelope	ravdess	none	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.44	0.59	0.35	-0.03	121.0	10.0	10.0	159.0	0.48	0.93
140	elliptic_envelope	ravdess	none	False	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.94	0.97	0.58	0.31	280.0	2.0	18.0	0.0	0.81	0.98
141	elliptic_envelope	ravdess	none	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.44	0.57	0.38	0.18	113.0	19.0	1.0	167.0	0.83	0.99
142	elliptic_envelope	ravdess	none	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.81	0.98
143	elliptic_envelope	ravdess	none	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.05, ""random_state"": 42, ""support_fraction"": 0.9}"	0.25	0.35	0.23	-0.02	60.0	15.0	5.0	220.0	0.47	0.93
144	elliptic_envelope	savee	robust	True	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.78	0.87	0.64	0.33	85.0	9.0	21.0	5.0	0.81	0.9
145	elliptic_envelope	savee	robust	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.82	0.89	0.67	0.45	89.0	9.0	21.0	1.0	0.95	0.98
146	elliptic_envelope	savee	robust	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.76	0.86	0.51	0.17	88.0	3.0	27.0	2.0	0.84	0.92
147	elliptic_envelope	savee	robust	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.36	0.29	0.35	0.09	16.0	27.0	3.0	74.0	0.58	0.81
148	elliptic_envelope	savee	robust	False	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.79	0.87	0.67	0.37	84.0	11.0	19.0	6.0	0.81	0.9
149	elliptic_envelope	savee	robust	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.78	0.87	0.53	0.28	90.0	3.0	27.0	0.0	0.94	0.98
150	elliptic_envelope	savee	robust	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.79	0.87	0.67	0.37	84.0	11.0	19.0	6.0	0.8	0.9
151	elliptic_envelope	savee	robust	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.37	0.31	0.36	0.1	17.0	27.0	3.0	73.0	0.58	0.82
152	elliptic_envelope	savee	standard	True	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.78	0.89
153	elliptic_envelope	savee	standard	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.82	0.89	0.67	0.45	89.0	9.0	21.0	1.0	0.95	0.98
154	elliptic_envelope	savee	standard	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.74	0.85	0.46	0.03	88.0	1.0	29.0	2.0	0.81	0.91
155	elliptic_envelope	savee	standard	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.36	0.29	0.35	0.09	16.0	27.0	3.0	74.0	0.58	0.81
156	elliptic_envelope	savee	standard	False	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.75	0.85	0.53	0.15	86.0	4.0	26.0	4.0	0.77	0.89
157	elliptic_envelope	savee	standard	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.78	0.87	0.53	0.28	90.0	3.0	27.0	0.0	0.94	0.98
158	elliptic_envelope	savee	standard	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.84	0.92
159	elliptic_envelope	savee	standard	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.37	0.31	0.36	0.1	17.0	27.0	3.0	73.0	0.58	0.82
160	elliptic_envelope	savee	none	True	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.91	0.97
161	elliptic_envelope	savee	none	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.82	0.89	0.67	0.45	89.0	9.0	21.0	1.0	0.95	0.98
162	elliptic_envelope	savee	none	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.75	0.85	0.49	0.11	88.0	2.0	28.0	2.0	0.84	0.92
163	elliptic_envelope	savee	none	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.36	0.29	0.35	0.09	16.0	27.0	3.0	74.0	0.58	0.81
164	elliptic_envelope	savee	none	False	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.88	0.96
165	elliptic_envelope	savee	none	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.78	0.87	0.53	0.28	90.0	3.0	27.0	0.0	0.94	0.98
166	elliptic_envelope	savee	none	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.92	0.98
167	elliptic_envelope	savee	none	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.37	0.31	0.36	0.1	17.0	27.0	3.0	73.0	0.58	0.82
168	elliptic_envelope	ravdess	robust	True	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.5	0.65	0.39	0.02	138.0	11.0	9.0	142.0	0.5	0.94
169	elliptic_envelope	ravdess	robust	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.57	0.7	0.46	0.22	152.0	18.0	2.0	128.0	0.76	0.98
170	elliptic_envelope	ravdess	robust	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.6	0.75	0.43	-0.01	174.0	7.0	13.0	106.0	0.5	0.94
171	elliptic_envelope	ravdess	robust	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.46	0.61	0.36	-0.02	127.0	10.0	10.0	153.0	0.48	0.93
172	elliptic_envelope	ravdess	robust	False	all	all	False	"{""mode"": ""all""}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.84	0.91	0.54	0.1	246.0	5.0	15.0	34.0	0.57	0.95
173	elliptic_envelope	ravdess	robust	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""contamination"": 0.1, ""random_state"": 42, ""support_fraction"": 0.7}"	0.53	0.67	0.44	0.2	141.0	18.0	2.0	139.0	0.82	0.98
